grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,d_res_soc / 1000,jour_res_soc,nbr_elmt_res_soc
6,18,1,16,100.0,5,10
7,18,1,15,100.0,5,10
8,18,1,9,100.0,5,10
9,18,1,23,100.0,5,10
10,18,1,12,100.0,5,10
11,18,1,21,100.0,5,10
12,18,2,9,100.0,5,10
13,18,1,12,100.0,5,10
14,18,1,23,100.0,5,10
15,18,1,27,100.0,5,10
16,18,1,23,100.0,5,10
17,18,1,26,100.0,5,10
18,18,1,18,100.0,5,10
19,18,1,24,100.0,5,10
20,18,1,47,100.0,5,10
21,18,1,21,100.0,5,10
22,18,1,17,100.0,5,10
23,18,1,12,100.0,5,10
24,18,1,31,100.0,5,10
25,18,1,38,100.0,5,10
26,18,1,35,100.0,5,10
27,18,1,50,100.0,5,10
28,18,1,13,100.0,5,10
29,18,1,7,100.0,5,10
30,18,1,31,100.0,5,10
31,18,1,31,100.0,5,10
32,18,1,10,100.0,5,10
33,18,1,11,100.0,5,10
34,18,1,8,100.0,5,10
35,18,1,3,100.0,5,10
0,19,1,9,100.0,5,10
1,19,1,5,100.0,5,10
2,19,1,3,100.0,5,10
3,19,1,3,100.0,5,10
4,19,1,10,100.0,5,10
5,19,1,24,100.0,5,10
6,19,1,20,100.0,5,10
7,19,1,13,100.0,5,10
8,19,1,13,100.0,5,10
9,19,1,12,100.0,5,10
10,19,1,25,100.0,5,10
11,19,1,22,100.0,5,10
12,19,1,15,100.0,5,10
13,19,1,18,100.0,5,10
14,19,1,20,100.0,5,10
15,19,1,40,100.0,5,10
16,19,1,29,100.0,5,10
17,19,1,22,100.0,5,10
18,19,1,8,100.0,5,10
19,19,1,34,100.0,5,10
20,19,1,29,100.0,5,10
21,19,1,20,100.0,5,10
22,19,1,19,100.0,5,10
23,19,1,21,100.0,5,10
24,19,1,32,100.0,5,10
25,19,1,49,100.0,5,10
26,19,2,26,100.0,5,10
27,19,1,39,100.0,5,10
28,19,1,19,100.0,5,10
29,19,1,20,100.0,5,10
30,19,2,17,100.0,5,10
31,19,1,23,100.0,5,10
32,19,1,18,100.0,5,10
33,19,1,7,100.0,5,10
34,19,1,6,100.0,5,10
35,19,1,3,100.0,5,10
0,20,1,4,100.0,5,10
1,20,1,8,100.0,5,10
2,20,1,4,100.0,5,10
3,20,0,0,100.0,5,10
4,20,1,9,100.0,5,10
5,20,1,7,100.0,5,10
6,20,1,19,100.0,5,10
7,20,1,15,100.0,5,10
8,20,1,7,100.0,5,10
9,20,1,24,100.0,5,10
10,20,1,20,100.0,5,10
11,20,1,16,100.0,5,10
12,20,1,2,100.0,5,10
13,20,2,18,100.0,5,10
14,20,1,16,100.0,5,10
15,20,1,18,100.0,5,10
16,20,1,33,100.0,5,10
17,20,1,30,100.0,5,10
18,20,1,11,100.0,5,10
19,20,1,43,100.0,5,10
20,20,1,21,100.0,5,10
21,20,1,30,100.0,5,10
22,20,1,31,100.0,5,10
23,20,1,27,100.0,5,10
24,20,1,33,100.0,5,10
25,20,1,27,100.0,5,10
26,20,1,29,100.0,5,10
27,20,1,27,100.0,5,10
28,20,1,19,100.0,5,10
29,20,2,35,100.0,5,10
30,20,1,13,100.0,5,10
31,20,1,17,100.0,5,10
32,20,1,9,100.0,5,10
33,20,1,7,100.0,5,10
34,20,1,9,100.0,5,10
35,20,1,11,100.0,5,10
0,21,1,5,100.0,5,10
1,21,1,5,100.0,5,10
2,21,1,3,100.0,5,10
3,21,1,3,100.0,5,10
4,21,1,21,100.0,5,10
5,21,1,8,100.0,5,10
6,21,1,9,100.0,5,10
7,21,1,15,100.0,5,10
8,21,1,19,100.0,5,10
9,21,1,17,100.0,5,10
10,21,1,30,100.0,5,10
11,21,2,21,100.0,5,10
12,21,1,3,100.0,5,10
13,21,1,22,100.0,5,10
14,21,2,30,100.0,5,10
15,21,1,15,100.0,5,10
16,21,1,21,100.0,5,10
17,21,1,21,100.0,5,10
18,21,1,23,100.0,5,10
19,21,1,44,100.0,5,10
20,21,1,27,100.0,5,10
21,21,2,32,100.0,5,10
22,21,1,23,100.0,5,10
23,21,1,21,100.0,5,10
24,21,1,25,100.0,5,10
25,21,1,25,100.0,5,10
26,21,1,30,100.0,5,10
27,21,1,28,100.0,5,10
28,21,1,27,100.0,5,10
29,21,1,17,100.0,5,10
30,21,1,14,100.0,5,10
31,21,1,22,100.0,5,10
32,21,1,10,100.0,5,10
33,21,1,19,100.0,5,10
34,21,1,11,100.0,5,10
35,21,1,1,100.0,5,10
0,22,1,5,100.0,5,10
1,22,1,7,100.0,5,10
2,22,1,16,100.0,5,10
3,22,1,4,100.0,5,10
4,22,1,6,100.0,5,10
5,22,1,11,100.0,5,10
6,22,1,6,100.0,5,10
7,22,1,14,100.0,5,10
8,22,1,22,100.0,5,10
9,22,1,19,100.0,5,10
10,22,1,13,100.0,5,10
11,22,1,10,100.0,5,10
12,22,1,13,100.0,5,10
13,22,1,40,100.0,5,10
14,22,1,27,100.0,5,10
15,22,1,8,100.0,5,10
16,22,1,23,100.0,5,10
17,22,1,44,100.0,5,10
18,22,1,24,100.0,5,10
19,22,1,28,100.0,5,10
20,22,1,31,100.0,5,10
21,22,1,33,100.0,5,10
22,22,1,29,100.0,5,10
23,22,1,37,100.0,5,10
24,22,1,15,100.0,5,10
25,22,1,37,100.0,5,10
26,22,1,34,100.0,5,10
27,22,1,35,100.0,5,10
28,22,1,22,100.0,5,10
29,22,1,19,100.0,5,10
30,22,1,13,100.0,5,10
31,22,1,15,100.0,5,10
32,22,1,3,100.0,5,10
33,22,1,16,100.0,5,10
34,22,2,9,100.0,5,10
35,22,1,10,100.0,5,10
0,23,1,4,100.0,5,10
1,23,1,14,100.0,5,10
2,23,1,6,100.0,5,10
3,23,1,2,100.0,5,10
4,23,1,9,100.0,5,10
5,23,1,8,100.0,5,10
6,23,1,14,100.0,5,10
7,23,1,32,100.0,5,10
8,23,1,19,100.0,5,10
9,23,1,15,100.0,5,10
10,23,1,19,100.0,5,10
11,23,1,4,100.0,5,10
12,23,1,31,100.0,5,10
13,23,1,23,100.0,5,10
14,23,1,11,100.0,5,10
15,23,1,24,100.0,5,10
16,23,1,23,100.0,5,10
17,23,2,29,100.0,5,10
18,23,1,21,100.0,5,10
19,23,1,29,100.0,5,10
20,23,1,10,100.0,5,10
21,23,1,31,100.0,5,10
22,23,1,33,100.0,5,10
23,23,1,47,100.0,5,10
24,23,1,43,100.0,5,10
25,23,1,49,100.0,5,10
26,23,1,42,100.0,5,10
27,23,1,29,100.0,5,10
28,23,1,13,100.0,5,10
29,23,1,27,100.0,5,10
30,23,1,15,100.0,5,10
31,23,1,12,100.0,5,10
32,23,1,10,100.0,5,10
33,23,1,12,100.0,5,10
34,23,1,5,100.0,5,10
35,23,1,2,100.0,5,10
0,24,0,0,100.0,5,10
1,24,1,15,100.0,5,10
2,24,1,7,100.0,5,10
3,24,1,7,100.0,5,10
4,24,1,13,100.0,5,10
5,24,1,11,100.0,5,10
6,24,1,17,100.0,5,10
7,24,1,23,100.0,5,10
8,24,1,19,100.0,5,10
9,24,1,11,100.0,5,10
10,24,1,15,100.0,5,10
11,24,1,25,100.0,5,10
12,24,1,21,100.0,5,10
13,24,1,7,100.0,5,10
14,24,1,15,100.0,5,10
15,24,1,26,100.0,5,10
16,24,1,25,100.0,5,10
17,24,1,19,100.0,5,10
18,24,1,19,100.0,5,10
19,24,1,34,100.0,5,10
20,24,2,31,100.0,5,10
21,24,1,43,100.0,5,10
22,24,1,35,100.0,5,10
23,24,1,29,100.0,5,10
24,24,2,54,100.0,5,10
25,24,1,31,100.0,5,10
26,24,1,48,100.0,5,10
27,24,1,32,100.0,5,10
28,24,1,7,100.0,5,10
29,24,1,29,100.0,5,10
30,24,1,13,100.0,5,10
31,24,1,18,100.0,5,10
32,24,1,9,100.0,5,10
33,24,1,10,100.0,5,10
34,24,1,6,100.0,5,10
35,24,0,0,100.0,5,10
0,25,0,0,100.0,5,10
1,25,1,5,100.0,5,10
2,25,1,9,100.0,5,10
3,25,1,12,100.0,5,10
4,25,1,17,100.0,5,10
5,25,1,10,100.0,5,10
6,25,1,11,100.0,5,10
7,25,1,18,100.0,5,10
8,25,1,21,100.0,5,10
9,25,1,14,100.0,5,10
10,25,2,17,100.0,5,10
11,25,1,22,100.0,5,10
12,25,1,9,100.0,5,10
13,25,1,15,100.0,5,10
14,25,1,14,100.0,5,10
15,25,1,30,100.0,5,10
16,25,1,30,100.0,5,10
17,25,1,27,100.0,5,10
18,25,1,14,100.0,5,10
19,25,1,33,100.0,5,10
20,25,1,28,100.0,5,10
21,25,1,39,100.0,5,10
22,25,1,39,100.0,5,10
23,25,1,47,100.0,5,10
24,25,1,30,100.0,5,10
25,25,1,27,100.0,5,10
26,25,1,25,100.0,5,10
27,25,1,19,100.0,5,10
28,25,1,28,100.0,5,10
29,25,1,18,100.0,5,10
30,25,1,21,100.0,5,10
31,25,1,18,100.0,5,10
32,25,1,16,100.0,5,10
33,25,1,16,100.0,5,10
34,25,1,4,100.0,5,10
35,25,0,0,100.0,5,10
0,26,1,2,100.0,5,10
1,26,1,1,100.0,5,10
2,26,1,5,100.0,5,10
3,26,1,16,100.0,5,10
4,26,1,15,100.0,5,10
5,26,1,69,100.0,5,10
6,26,3,271,100.0,5,10
7,26,1,66,100.0,5,10
8,26,1,41,100.0,5,10
9,26,1,25,100.0,5,10
10,26,1,19,100.0,5,10
11,26,1,35,100.0,5,10
12,26,2,16,100.0,5,10
13,26,1,29,100.0,5,10
14,26,1,26,100.0,5,10
15,26,1,27,100.0,5,10
16,26,1,25,100.0,5,10
17,26,1,37,100.0,5,10
18,26,1,24,100.0,5,10
19,26,1,21,100.0,5,10
20,26,1,42,100.0,5,10
21,26,1,33,100.0,5,10
22,26,1,58,100.0,5,10
23,26,1,31,100.0,5,10
24,26,1,18,100.0,5,10
25,26,1,36,100.0,5,10
26,26,1,28,100.0,5,10
27,26,1,31,100.0,5,10
28,26,1,21,100.0,5,10
29,26,1,17,100.0,5,10
30,26,1,14,100.0,5,10
31,26,1,13,100.0,5,10
32,26,1,24,100.0,5,10
33,26,2,18,100.0,5,10
34,26,1,13,100.0,5,10
35,26,0,0,100.0,5,10
0,27,1,6,100.0,5,10
1,27,1,7,100.0,5,10
2,27,1,4,100.0,5,10
3,27,1,9,100.0,5,10
4,27,1,113,100.0,5,10
5,27,3,268,100.0,5,10
6,27,1,171,100.0,5,10
7,27,5,467,100.0,5,10
8,27,1,88,100.0,5,10
9,27,2,244,100.0,5,10
10,27,1,42,100.0,5,10
11,27,1,28,100.0,5,10
12,27,1,21,100.0,5,10
13,27,1,28,100.0,5,10
14,27,1,21,100.0,5,10
15,27,1,17,100.0,5,10
16,27,1,20,100.0,5,10
17,27,1,37,100.0,5,10
18,27,1,13,100.0,5,10
19,27,1,16,100.0,5,10
20,27,1,65,100.0,5,10
21,27,1,49,100.0,5,10
22,27,1,26,100.0,5,10
23,27,1,31,100.0,5,10
24,27,1,30,100.0,5,10
25,27,1,19,100.0,5,10
26,27,1,30,100.0,5,10
27,27,1,32,100.0,5,10
28,27,1,12,100.0,5,10
29,27,1,12,100.0,5,10
30,27,1,8,100.0,5,10
31,27,1,11,100.0,5,10
32,27,1,13,100.0,5,10
33,27,1,18,100.0,5,10
34,27,1,4,100.0,5,10
35,27,0,0,100.0,5,10
0,28,0,0,100.0,5,10
1,28,1,6,100.0,5,10
2,28,1,1,100.0,5,10
3,28,2,178,100.0,5,10
4,28,2,230,100.0,5,10
5,28,1,115,100.0,5,10
6,28,2,183,100.0,5,10
7,28,2,232,100.0,5,10
8,28,2,300,100.0,5,10
9,28,5,664,100.0,5,10
10,28,4,532,100.0,5,10
11,28,3,300,100.0,5,10
12,28,1,177,100.0,5,10
13,28,1,22,100.0,5,10
14,28,1,39,100.0,5,10
15,28,1,43,100.0,5,10
16,28,1,35,100.0,5,10
17,28,1,39,100.0,5,10
18,28,1,28,100.0,5,10
19,28,1,49,100.0,5,10
20,28,2,34,100.0,5,10
21,28,1,48,100.0,5,10
22,28,1,30,100.0,5,10
23,28,1,21,100.0,5,10
24,28,1,32,100.0,5,10
25,28,1,49,100.0,5,10
26,28,1,34,100.0,5,10
27,28,1,17,100.0,5,10
28,28,1,12,100.0,5,10
29,28,1,10,100.0,5,10
30,28,1,16,100.0,5,10
31,28,1,12,100.0,5,10
32,28,1,20,100.0,5,10
33,28,1,18,100.0,5,10
34,28,1,1,100.0,5,10
35,28,0,0,100.0,5,10
0,29,0,0,100.0,5,10
1,29,1,2,100.0,5,10
2,29,2,190,100.0,5,10
3,29,3,323,100.0,5,10
4,29,2,157,100.0,5,10
5,29,1,120,100.0,5,10
6,29,3,266,100.0,5,10
7,29,2,240,100.0,5,10
8,29,1,164,100.0,5,10
9,29,5,508,100.0,5,10
10,29,1,47,100.0,5,10
11,29,4,414,100.0,5,10
12,29,2,270,100.0,5,10
13,29,1,165,100.0,5,10
14,29,1,55,100.0,5,10
15,29,1,49,100.0,5,10
16,29,1,43,100.0,5,10
17,29,1,36,100.0,5,10
18,29,1,46,100.0,5,10
19,29,2,30,100.0,5,10
20,29,1,35,100.0,5,10
21,29,1,39,100.0,5,10
22,29,1,39,100.0,5,10
23,29,1,38,100.0,5,10
24,29,1,55,100.0,5,10
25,29,1,33,100.0,5,10
26,29,1,43,100.0,5,10
27,29,1,28,100.0,5,10
28,29,1,15,100.0,5,10
29,29,1,14,100.0,5,10
30,29,1,10,100.0,5,10
31,29,1,15,100.0,5,10
32,29,1,26,100.0,5,10
33,29,1,4,100.0,5,10
34,29,1,9,100.0,5,10
35,29,0,0,100.0,5,10
0,30,0,0,100.0,5,10
1,30,3,236,100.0,5,10
2,30,1,117,100.0,5,10
3,30,2,138,100.0,5,10
4,30,4,437,100.0,5,10
5,30,2,295,100.0,5,10
6,30,6,488,100.0,5,10
7,30,3,384,100.0,5,10
8,30,1,53,100.0,5,10
9,30,2,272,100.0,5,10
10,30,2,196,100.0,5,10
11,30,1,160,100.0,5,10
12,30,1,78,100.0,5,10
13,30,1,46,100.0,5,10
14,30,1,46,100.0,5,10
15,30,1,56,100.0,5,10
16,30,1,55,100.0,5,10
17,30,1,43,100.0,5,10
18,30,1,42,100.0,5,10
19,30,1,47,100.0,5,10
20,30,1,54,100.0,5,10
21,30,1,45,100.0,5,10
22,30,1,39,100.0,5,10
23,30,1,38,100.0,5,10
24,30,1,31,100.0,5,10
25,30,1,45,100.0,5,10
26,30,1,34,100.0,5,10
27,30,1,34,100.0,5,10
28,30,1,16,100.0,5,10
29,30,1,21,100.0,5,10
30,30,1,11,100.0,5,10
31,30,1,12,100.0,5,10
32,30,1,17,100.0,5,10
33,30,1,9,100.0,5,10
34,30,0,0,100.0,5,10
35,30,0,0,100.0,5,10
0,31,2,84,100.0,5,10
1,31,2,113,100.0,5,10
2,31,2,238,100.0,5,10
3,31,1,149,100.0,5,10
4,31,4,348,100.0,5,10
5,31,2,269,100.0,5,10
6,31,1,83,100.0,5,10
7,31,2,182,100.0,5,10
8,31,2,190,100.0,5,10
9,31,2,262,100.0,5,10
10,31,2,205,100.0,5,10
11,31,1,76,100.0,5,10
12,31,2,78,100.0,5,10
13,31,1,61,100.0,5,10
14,31,1,72,100.0,5,10
15,31,1,53,100.0,5,10
16,31,1,35,100.0,5,10
17,31,1,45,100.0,5,10
18,31,1,39,100.0,5,10
19,31,1,69,100.0,5,10
20,31,1,51,100.0,5,10
21,31,1,71,100.0,5,10
22,31,3,67,100.0,5,10
23,31,1,58,100.0,5,10
24,31,2,53,100.0,5,10
25,31,1,63,100.0,5,10
26,31,1,55,100.0,5,10
27,31,1,26,100.0,5,10
28,31,1,18,100.0,5,10
29,31,1,33,100.0,5,10
30,31,1,28,100.0,5,10
31,31,1,26,100.0,5,10
32,31,1,7,100.0,5,10
33,31,1,3,100.0,5,10
34,31,0,0,100.0,5,10
35,31,0,0,100.0,5,10
0,32,3,172,100.0,5,10
1,32,1,10,100.0,5,10
2,32,1,63,100.0,5,10
3,32,4,290,100.0,5,10
4,32,1,131,100.0,5,10
5,32,1,141,100.0,5,10
6,32,2,181,100.0,5,10
7,32,3,409,100.0,5,10
8,32,3,229,100.0,5,10
9,32,2,283,100.0,5,10
10,32,2,313,100.0,5,10
11,32,1,224,100.0,5,10
12,32,1,73,100.0,5,10
13,32,1,65,100.0,5,10
14,32,2,61,100.0,5,10
15,32,1,53,100.0,5,10
16,32,1,61,100.0,5,10
17,32,1,54,100.0,5,10
18,32,1,36,100.0,5,10
19,32,1,53,100.0,5,10
20,32,1,35,100.0,5,10
21,32,1,33,100.0,5,10
22,32,1,39,100.0,5,10
23,32,1,45,100.0,5,10
24,32,1,57,100.0,5,10
25,32,1,43,100.0,5,10
26,32,1,44,100.0,5,10
27,32,1,27,100.0,5,10
28,32,1,17,100.0,5,10
29,32,1,13,100.0,5,10
30,32,1,26,100.0,5,10
31,32,1,18,100.0,5,10
32,32,1,3,100.0,5,10
33,32,1,4,100.0,5,10
34,32,0,0,100.0,5,10
35,32,0,0,100.0,5,10
0,33,1,35,100.0,5,10
1,33,4,343,100.0,5,10
2,33,2,82,100.0,5,10
3,33,2,259,100.0,5,10
4,33,2,200,100.0,5,10
5,33,2,262,100.0,5,10
6,33,1,41,100.0,5,10
7,33,7,577,100.0,5,10
8,33,11,933,100.0,5,10
9,33,1,137,100.0,5,10
10,33,1,93,100.0,5,10
11,33,1,80,100.0,5,10
12,33,1,72,100.0,5,10
13,33,1,90,100.0,5,10
14,33,1,93,100.0,5,10
15,33,1,118,100.0,5,10
16,33,1,71,100.0,5,10
17,33,1,75,100.0,5,10
18,33,1,55,100.0,5,10
19,33,1,56,100.0,5,10
20,33,1,40,100.0,5,10
21,33,1,34,100.0,5,10
22,33,1,34,100.0,5,10
23,33,1,37,100.0,5,10
24,33,1,52,100.0,5,10
25,33,1,43,100.0,5,10
26,33,1,41,100.0,5,10
27,33,1,32,100.0,5,10
28,33,1,33,100.0,5,10
29,33,1,18,100.0,5,10
30,33,1,32,100.0,5,10
31,33,1,5,100.0,5,10
32,33,1,3,100.0,5,10
33,33,2,6,100.0,5,10
34,33,0,0,100.0,5,10
35,33,0,0,100.0,5,10
0,34,0,0,100.0,5,10
1,34,2,157,100.0,5,10
2,34,5,459,100.0,5,10
3,34,4,310,100.0,5,10
4,34,2,177,100.0,5,10
5,34,2,162,100.0,5,10
6,34,1,84,100.0,5,10
7,34,1,148,100.0,5,10
8,34,2,284,100.0,5,10
9,34,1,75,100.0,5,10
10,34,1,66,100.0,5,10
11,34,1,64,100.0,5,10
12,34,1,69,100.0,5,10
13,34,1,53,100.0,5,10
14,34,1,62,100.0,5,10
15,34,1,66,100.0,5,10
16,34,1,67,100.0,5,10
17,34,1,78,100.0,5,10
18,34,1,70,100.0,5,10
19,34,1,70,100.0,5,10
20,34,1,44,100.0,5,10
21,34,1,59,100.0,5,10
22,34,1,38,100.0,5,10
23,34,1,41,100.0,5,10
24,34,1,36,100.0,5,10
25,34,1,39,100.0,5,10
26,34,1,33,100.0,5,10
27,34,1,31,100.0,5,10
28,34,1,21,100.0,5,10
29,34,1,25,100.0,5,10
30,34,1,22,100.0,5,10
31,34,1,12,100.0,5,10
32,34,1,2,100.0,5,10
33,34,1,5,100.0,5,10
34,34,0,0,100.0,5,10
35,34,0,0,100.0,5,10
0,35,0,0,100.0,5,10
1,35,2,116,100.0,5,10
2,35,4,280,100.0,5,10
3,35,1,18,100.0,5,10
4,35,2,170,100.0,5,10
5,35,1,119,100.0,5,10
6,35,1,88,100.0,5,10
7,35,1,32,100.0,5,10
8,35,1,28,100.0,5,10
9,35,1,26,100.0,5,10
10,35,1,31,100.0,5,10
11,35,1,35,100.0,5,10
12,35,1,60,100.0,5,10
13,35,1,61,100.0,5,10
14,35,1,64,100.0,5,10
15,35,1,64,100.0,5,10
16,35,1,53,100.0,5,10
17,35,1,66,100.0,5,10
18,35,1,60,100.0,5,10
19,35,1,75,100.0,5,10
20,35,1,66,100.0,5,10
21,35,1,48,100.0,5,10
22,35,1,44,100.0,5,10
23,35,1,44,100.0,5,10
24,35,1,38,100.0,5,10
25,35,1,37,100.0,5,10
26,35,1,39,100.0,5,10
27,35,1,27,100.0,5,10
28,35,1,33,100.0,5,10
29,35,1,24,100.0,5,10
30,35,1,6,100.0,5,10
31,35,1,2,100.0,5,10
32,35,0,0,100.0,5,10
33,35,0,0,100.0,5,10
34,35,0,0,100.0,5,10
35,35,0,0,100.0,5,10
0,36,0,0,100.0,5,10
1,36,0,0,100.0,5,10
2,36,0,0,100.0,5,10
3,36,1,4,100.0,5,10
4,36,1,5,100.0,5,10
5,36,1,1,100.0,5,10
6,36,0,0,100.0,5,10
7,36,1,4,100.0,5,10
8,36,1,6,100.0,5,10
9,36,1,13,100.0,5,10
10,36,1,20,100.0,5,10
11,36,1,14,100.0,5,10
12,36,1,12,100.0,5,10
13,36,1,11,100.0,5,10
14,36,1,19,100.0,5,10
15,36,1,41,100.0,5,10
16,36,1,40,100.0,5,10
17,36,1,32,100.0,5,10
18,36,1,36,100.0,5,10
19,36,1,31,100.0,5,10
20,36,1,28,100.0,5,10
21,36,1,38,100.0,5,10
22,36,1,35,100.0,5,10
23,36,1,36,100.0,5,10
24,36,1,17,100.0,5,10
25,36,1,16,100.0,5,10
26,36,1,18,100.0,5,10
27,36,1,22,100.0,5,10
28,36,1,22,100.0,5,10
29,36,1,17,100.0,5,10
30,36,1,4,100.0,5,10
31,36,1,2,100.0,5,10
32,36,1,4,100.0,5,10
33,36,0,0,100.0,5,10
34,36,0,0,100.0,5,10
35,36,0,0,100.0,5,10
0,37,0,0,100.0,5,10
1,37,0,0,100.0,5,10
2,37,0,0,100.0,5,10
3,37,1,10,100.0,5,10
4,37,1,1,100.0,5,10
5,37,0,0,100.0,5,10
6,37,0,0,100.0,5,10
7,37,1,6,100.0,5,10
8,37,0,0,100.0,5,10
9,37,0,0,100.0,5,10
10,37,0,0,100.0,5,10
11,37,1,10,100.0,5,10
12,37,1,1,100.0,5,10
13,37,1,2,100.0,5,10
14,37,1,6,100.0,5,10
15,37,1,9,100.0,5,10
16,37,1,3,100.0,5,10
17,37,2,13,100.0,5,10
18,37,2,26,100.0,5,10
19,37,2,14,100.0,5,10
20,37,2,18,100.0,5,10
21,37,2,23,100.0,5,10
22,37,1,16,100.0,5,10
23,37,1,17,100.0,5,10
24,37,2,12,100.0,5,10
25,37,1,19,100.0,5,10
26,37,1,30,100.0,5,10
27,37,1,15,100.0,5,10
28,37,1,9,100.0,5,10
29,37,1,6,100.0,5,10
30,37,1,6,100.0,5,10
31,37,0,0,100.0,5,10
32,37,0,0,100.0,5,10
33,37,0,0,100.0,5,10
34,37,0,0,100.0,5,10
35,37,0,0,100.0,5,10
0,0,0,0,100.0,5,10
1,0,0,0,100.0,5,10
2,0,0,0,100.0,5,10
3,0,0,0,100.0,5,10
4,0,1,3,100.0,5,10
5,0,1,1,100.0,5,10
6,0,0,0,100.0,5,10
7,0,0,0,100.0,5,10
8,0,2,2,100.0,5,10
9,0,1,6,100.0,5,10
29,8,1,25,100.0,5,10
21,6,1,25,100.0,5,10
14,2,1,9,100.0,5,10
13,0,1,2,100.0,5,10
14,0,1,5,100.0,5,10
15,0,1,1,100.0,5,10
16,0,0,0,100.0,5,10
17,0,0,0,100.0,5,10
18,0,0,0,100.0,5,10
19,0,0,0,100.0,5,10
20,0,0,0,100.0,5,10
21,0,0,0,100.0,5,10
22,0,0,0,100.0,5,10
23,0,0,0,100.0,5,10
24,0,0,0,100.0,5,10
25,0,0,0,100.0,5,10
26,0,0,0,100.0,5,10
27,0,0,0,100.0,5,10
28,0,0,0,100.0,5,10
29,0,0,0,100.0,5,10
30,0,0,0,100.0,5,10
31,0,0,0,100.0,5,10
32,0,0,0,100.0,5,10
33,0,0,0,100.0,5,10
34,0,0,0,100.0,5,10
35,0,0,0,100.0,5,10
0,1,0,0,100.0,5,10
1,1,0,0,100.0,5,10
2,1,0,0,100.0,5,10
3,1,0,0,100.0,5,10
4,1,2,8,100.0,5,10
22,6,1,20,100.0,5,10
28,11,1,41,100.0,5,10
11,1,1,8,100.0,5,10
31,8,1,13,100.0,5,10
17,4,1,23,100.0,5,10
10,1,1,3,100.0,5,10
11,1,1,10,100.0,5,10
20,6,1,28,100.0,5,10
23,6,1,13,100.0,5,10
14,1,1,8,100.0,5,10
15,1,1,5,100.0,5,10
16,1,1,1,100.0,5,10
30,8,1,20,100.0,5,10
26,8,1,30,100.0,5,10
19,1,3,3,100.0,5,10
20,1,0,0,100.0,5,10
21,1,0,0,100.0,5,10
22,1,0,0,100.0,5,10
23,1,0,0,100.0,5,10
24,1,0,0,100.0,5,10
25,1,0,0,100.0,5,10
26,1,0,0,100.0,5,10
27,1,0,0,100.0,5,10
28,1,0,0,100.0,5,10
29,1,0,0,100.0,5,10
30,1,0,0,100.0,5,10
31,1,0,0,100.0,5,10
32,1,0,0,100.0,5,10
33,1,0,0,100.0,5,10
34,1,0,0,100.0,5,10
35,1,0,0,100.0,5,10
0,2,0,0,100.0,5,10
1,2,0,0,100.0,5,10
2,2,1,3,100.0,5,10
3,2,1,8,100.0,5,10
4,2,1,8,100.0,5,10
17,1,2,4,100.0,5,10
30,12,1,26,100.0,5,10
27,7,1,17,100.0,5,10
27,12,1,38,100.0,5,10
30,6,1,10,100.0,5,10
10,2,1,7,100.0,5,10
32,11,1,19,100.0,5,10
27,10,1,42,100.0,5,10
10,3,1,25,100.0,5,10
14,2,2,6,100.0,5,10
18,4,1,17,100.0,5,10
28,11,1,47,100.0,5,10
24,6,1,13,100.0,5,10
5,1,1,7,100.0,5,10
29,11,1,29,100.0,5,10
15,1,1,9,100.0,5,10
23,2,1,4,100.0,5,10
13,2,1,16,100.0,5,10
23,2,1,11,100.0,5,10
24,2,0,0,100.0,5,10
25,2,0,0,100.0,5,10
26,2,0,0,100.0,5,10
27,2,0,0,100.0,5,10
28,2,0,0,100.0,5,10
29,2,0,0,100.0,5,10
30,2,0,0,100.0,5,10
31,2,0,0,100.0,5,10
32,2,0,0,100.0,5,10
33,2,0,0,100.0,5,10
34,2,0,0,100.0,5,10
35,2,0,0,100.0,5,10
0,3,0,0,100.0,5,10
1,3,1,13,100.0,5,10
2,3,1,4,100.0,5,10
3,3,1,11,100.0,5,10
4,3,1,10,100.0,5,10
25,3,1,6,100.0,5,10
27,9,1,36,100.0,5,10
26,4,1,5,100.0,5,10
8,3,1,12,100.0,5,10
16,1,1,4,100.0,5,10
9,2,1,15,100.0,5,10
8,0,1,3,100.0,5,10
29,6,1,15,100.0,5,10
23,8,1,31,100.0,5,10
12,0,1,4,100.0,5,10
15,3,1,8,100.0,5,10
16,3,1,11,100.0,5,10
17,3,1,13,100.0,5,10
24,8,1,26,100.0,5,10
19,3,2,15,100.0,5,10
20,3,1,17,100.0,5,10
28,12,1,55,100.0,5,10
22,3,1,13,100.0,5,10
23,3,1,8,100.0,5,10
24,3,1,6,100.0,5,10
25,3,1,4,100.0,5,10
26,3,1,3,100.0,5,10
27,3,1,1,100.0,5,10
28,3,0,0,100.0,5,10
29,3,0,0,100.0,5,10
30,3,0,0,100.0,5,10
31,3,0,0,100.0,5,10
32,3,0,0,100.0,5,10
33,3,0,0,100.0,5,10
34,3,0,0,100.0,5,10
35,3,0,0,100.0,5,10
0,4,1,6,100.0,5,10
1,4,1,5,100.0,5,10
2,4,1,7,100.0,5,10
3,4,1,8,100.0,5,10
4,4,1,7,100.0,5,10
5,4,1,16,100.0,5,10
6,4,1,12,100.0,5,10
7,4,1,17,100.0,5,10
8,4,1,11,100.0,5,10
9,4,2,15,100.0,5,10
10,4,1,22,100.0,5,10
11,4,1,26,100.0,5,10
12,4,1,19,100.0,5,10
